label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125
peace,0.0,0.0,0.0,0.1475357562303543,-0.08301138877868652,-0.03682620823383331,0.24883833527565002,-0.21637994050979614,-0.05104512721300125,0.3073421120643616,-0.34119126200675964,-0.07538317143917084,0.2912561893463135,-0.46309196949005127,-0.0951591357588768,0.17276346683502197,-0.43555593490600586,0.014412883669137955,0.2610519826412201,-0.610968291759491,-0.02646050602197647,0.3157496452331543,-0.7006811499595642,-0.053086232393980026,0.3564283549785614,-0.7850685715675354,-0.06597813963890076,0.1126197949051857,-0.47332292795181274,-0.005659709218889475,0.1889241337776184,-0.7142159342765808,-0.06241500377655029,0.2599174380302429,-0.8457410335540771,-0.09514117240905762,0.3149116039276123,-0.9491209983825684,-0.10780608654022217,0.042580366134643555,-0.47657516598701477,-0.037679389119148254,0.16955415904521942,-0.599826991558075,-0.13315458595752716,0.22508233785629272,-0.46373143792152405,-0.15486814081668854,0.2381688505411148,-0.3434787392616272,-0.13782049715518951,-0.02862594835460186,-0.45618969202041626,-0.07230718433856964,0.07823634892702103,-0.566910982131958,-0.1431114226579666,0.1469632089138031,-0.5010432600975037,-0.15034347772598267,0.18074950575828552,-0.41691136360168457,-0.1374451220035553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.15698464214801788,-0.05408185347914696,-0.0537010058760643,0.27480849623680115,-0.18876370787620544,-0.0669553205370903,0.3373106122016907,-0.3426455557346344,-0.08588935434818268,0.30104511976242065,-0.4560805559158325,-0.10194315761327744,0.2227042317390442,-0.3958083391189575,6.323040724964812e-05,0.3382289707660675,-0.55502849817276,-0.042112816125154495,0.40507254004478455,-0.6414445638656616,-0.0686311423778534,0.45871007442474365,-0.7237223982810974,-0.08092986792325974,0.16720998287200928,-0.4517642557621002,-0.0072792223654687405,0.26215705275535583,-0.6831954121589661,-0.06344680488109589,0.3319091796875,-0.8149595856666565,-0.09778469055891037,0.38358262181282043,-0.9235065579414368,-0.11185237765312195,0.09702470898628235,-0.4700857698917389,-0.02619435265660286,0.20058943331241608,-0.5866295099258423,-0.12059158831834793,0.2369641363620758,-0.4562424421310425,-0.14567530155181885,0.23586156964302063,-0.33265501260757446,-0.13017818331718445,0.012695715762674809,-0.4709912836551666,-0.04855789616703987,0.09428444504737854,-0.6005944013595581,-0.11555813252925873,0.1477726846933365,-0.5332798361778259,-0.12064475566148758,0.1669873297214508,-0.4332979619503021,-0.1060338169336319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.0336628183722496,-0.22904479503631592,0.08096931874752045,0.1132960394024849,-0.3835340738296509,0.0827617347240448,0.21564556658267975,-0.45380938053131104,0.05952546000480652,0.30585652589797974,-0.47448721528053284,0.039265990257263184,0.08610870689153671,-0.5284909009933472,0.02148137055337429,0.1876770555973053,-0.7308539152145386,-0.004679132252931595,0.232575461268425,-0.8561018705368042,-0.01538703590631485,0.2669637203216553,-0.9587754607200623,-0.022541914135217667,0.13216140866279602,-0.4938514530658722,-0.04786642640829086,0.2874066233634949,-0.6909559369087219,-0.09079624712467194,0.38082581758499146,-0.808310329914093,-0.10974180698394775,0.4517526626586914,-0.8921432495117188,-0.12058555334806442,0.17882443964481354,-0.4205358326435089,-0.10699532926082611,0.366684228181839,-0.4780084192752838,-0.12199447304010391,0.3504512906074524,-0.3951736390590668,-0.0792558565735817,0.3080500364303589,-0.34573426842689514,-0.043713200837373734,0.2322096824645996,-0.31729909777641296,-0.16346174478530884,0.37731266021728516,-0.3896177411079407,-0.14298151433467865,0.3659011721611023,-0.3344573676586151,-0.08835893124341965,0.32990121841430664,-0.2873156666755676,-0.04642315208911896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.14531248807907104,-0.10952086746692657,-0.010577818378806114,0.23517204821109772,-0.24437464773654938,-0.01094199251383543,0.298726350069046,-0.3627905249595642,-0.028789006173610687,0.28474849462509155,-0.4688919484615326,-0.04081706702709198,0.12352205812931061,-0.4870338439941406,0.08359528332948685,0.1790594756603241,-0.6725420951843262,0.07355834543704987,0.22287093102931976,-0.7759031057357788,0.06323353946208954,0.25756320357322693,-0.8646841645240784,0.05808025225996971,0.07907760888338089,-0.505473256111145,0.05931040644645691,0.14104288816452026,-0.7220988273620605,0.03145651891827583,0.21142548322677612,-0.8580719232559204,0.008766889572143555,0.26622679829597473,-0.9639104604721069,-0.0003380461421329528,0.022183487191796303,-0.5018894672393799,0.021652810275554657,0.15673990547657013,-0.6346623301506042,-0.053968850523233414,0.21291829645633698,-0.4970680773258209,-0.08185043185949326,0.21857820451259613,-0.36478719115257263,-0.07276351004838943,-0.025670606642961502,-0.48999279737472534,-0.017096826806664467,0.10295270383358002,-0.584965705871582,-0.08480052649974823,0.1635509729385376,-0.49812689423561096,-0.10422979295253754,0.184446319937706,-0.39802390336990356,-0.10051015764474869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.17324401438236237,-0.05972444638609886,-0.055475059896707535,0.29278579354286194,-0.21148620545864105,-0.0664009302854538,0.34563151001930237,-0.3925628960132599,-0.0827082023024559,0.2961530089378357,-0.5210422277450562,-0.09767979383468628,0.25199827551841736,-0.4004601538181305,0.012125148437917233,0.373188853263855,-0.5453708171844482,-0.022055430337786674,0.4409383535385132,-0.6275396943092346,-0.04784209653735161,0.49597474932670593,-0.7123881578445435,-0.06353054940700531,0.19297152757644653,-0.46696779131889343,0.0070181493647396564,0.28126293420791626,-0.6852837800979614,-0.03915775567293167,0.34627652168273926,-0.8126610517501831,-0.07204608619213104,0.3914279341697693,-0.9202088117599487,-0.0891973003745079,0.11488579213619232,-0.4922389090061188,-0.010504413396120071,0.20762978494167328,-0.6288460493087769,-0.10014939308166504,0.23848681151866913,-0.4938223361968994,-0.12830448150634766,0.22996816039085388,-0.3680660128593445,-0.11844003200531006,0.021724987775087357,-0.49960941076278687,-0.03136749193072319,0.10323242843151093,-0.6327430009841919,-0.10169316828250885,0.15011878311634064,-0.5482547879219055,-0.11107918620109558,0.15742436051368713,-0.4347902238368988,-0.10083280503749847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.14524278044700623,-0.042778026312589645,-0.035969533026218414,0.2655080258846283,-0.13762056827545166,-0.0647532194852829,0.33256927132606506,-0.21848708391189575,-0.10139091312885284,0.3386222720146179,-0.290879487991333,-0.13551464676856995,0.2550903558731079,-0.426636278629303,-0.04246257245540619,0.3847087025642395,-0.5719513893127441,-0.10463984310626984,0.4593113362789154,-0.6648282408714294,-0.14191655814647675,0.5158288478851318,-0.7481383085250854,-0.16038326919078827,0.1773577332496643,-0.4762348234653473,-0.0689198449254036,0.3002866804599762,-0.6883662939071655,-0.1419786959886551,0.3879598081111908,-0.7999055981636047,-0.17919079959392548,0.4547560214996338,-0.8906160593032837,-0.19189764559268951,0.08828001469373703,-0.4747661054134369,-0.10054368525743484,0.21790188550949097,-0.49774324893951416,-0.2013300210237503,0.24583889544010162,-0.3383985757827759,-0.2101445198059082,0.24266035854816437,-0.22369630634784698,-0.1836264282464981,0.0032549165189266205,-0.42884477972984314,-0.1341044008731842,0.11211880296468735,-0.44173476099967957,-0.20096297562122345,0.15345092117786407,-0.32575276494026184,-0.18878042697906494,0.16054114699363708,-0.22950126230716705,-0.16016152501106262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.19740337133407593,-0.11691189557313919,0.13809044659137726,0.34917089343070984,-0.1617184430360794,0.09278614073991776,0.46497759222984314,-0.12823884189128876,0.006454098969697952,0.5337173342704773,-0.07996096462011337,-0.07888857275247574,0.36003920435905457,-0.4245516061782837,-0.06813369691371918,0.5482944846153259,-0.5124332308769226,-0.13678805530071259,0.65993332862854,-0.5900883078575134,-0.1752624660730362,0.7547428011894226,-0.6560207605361938,-0.21455055475234985,0.32292085886001587,-0.34947147965431213,-0.2069234400987625,0.5465413928031921,-0.4227728247642517,-0.33703550696372986,0.6941251158714294,-0.45360949635505676,-0.38008785247802734,0.8095822334289551,-0.4602479338645935,-0.4136267304420471,0.26876261830329895,-0.24303077161312103,-0.3205525279045105,0.4993436634540558,-0.14478842914104462,-0.354574054479599,0.4459291696548462,-0.08016794919967651,-0.23844842612743378,0.37135493755340576,-0.07208836078643799,-0.1682060956954956,0.2327226996421814,-0.10827785730361938,-0.43241092562675476,0.422187477350235,-0.05663006380200386,-0.4165617823600769,0.3981216251850128,-0.006046868860721588,-0.32087382674217224,0.3362782299518585,-0.004285106435418129,-0.2596176266670227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.04987045004963875,-0.22643740475177765,0.08147324621677399,0.1492243856191635,-0.3682034909725189,0.08391949534416199,0.26460757851600647,-0.399933397769928,0.05953453481197357,0.3651369512081146,-0.3917585611343384,0.03716540336608887,0.13808318972587585,-0.5194221138954163,0.032561007887125015,0.2727806866168976,-0.6997851729393005,0.013635232113301754,0.3415358066558838,-0.8083860874176025,0.009202876128256321,0.3941628038883209,-0.8998595476150513,0.006058003753423691,0.18599951267242432,-0.4707661271095276,-0.03995521739125252,0.3570558726787567,-0.656313419342041,-0.07762236148118973,0.4587094485759735,-0.761934220790863,-0.09245742857456207,0.5357755422592163,-0.8443604707717896,-0.10006514191627502,0.22916904091835022,-0.38325515389442444,-0.10351099073886871,0.41863590478897095,-0.4215555787086487,-0.12287795543670654,0.3847023844718933,-0.33760085701942444,-0.08353374153375626,0.32794615626335144,-0.297247976064682,-0.048669617623090744,0.27571016550064087,-0.2644893229007721,-0.16364805400371552,0.42791980504989624,-0.3216608166694641,-0.14853930473327637,0.4030974507331848,-0.26767346262931824,-0.0959986001253128,0.3532354533672333,-0.2318544238805771,-0.055395085364580154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,-0.09254217147827148,-0.23184743523597717,0.09854558855295181,-0.08567343652248383,-0.40355539321899414,0.13318714499473572,-0.01771695725619793,-0.5131000876426697,0.1457703411579132,0.06238466128706932,-0.5510370135307312,0.1589212268590927,-0.09926524758338928,-0.5373861193656921,0.09685119241476059,-0.07868325710296631,-0.7397470474243164,0.11961066722869873,-0.07714049518108368,-0.8495181202888489,0.13096991181373596,-0.07777643948793411,-0.9385786056518555,0.1392461210489273,-0.013151093386113644,-0.5547860264778137,0.050668515264987946,0.043581146746873856,-0.7801195383071899,0.07517419010400772,0.08241929113864899,-0.9066413640975952,0.08002756536006927,0.10679426044225693,-0.9942811131477356,0.08309300988912582,0.08858053386211395,-0.5252640247344971,0.015160748735070229,0.18071025609970093,-0.619369626045227,0.06345642358064651,0.1839488297700882,-0.5539194941520691,0.09339667111635208,0.15925219655036926,-0.49091482162475586,0.1129545345902443,0.1818045675754547,-0.45447301864624023,-0.015607116743922234,0.25824451446533203,-0.5618022084236145,0.05289548635482788,0.2561420500278473,-0.5216110348701477,0.10659661144018173,0.23820942640304565,-0.4565103352069855,0.14513817429542542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.05106889456510544,-0.23300305008888245,0.11326984316110611,0.1492205560207367,-0.3668021261692047,0.13419443368911743,0.2580764591693878,-0.41411131620407104,0.12243911623954773,0.34774091839790344,-0.4012543559074402,0.11037930846214294,0.15701860189437866,-0.5139044523239136,0.07346294820308685,0.2818473279476166,-0.696848452091217,0.06868375092744827,0.3390974700450897,-0.8120834827423096,0.06827550381422043,0.38593193888664246,-0.9090200662612915,0.0667373314499855,0.21877093613147736,-0.47693538665771484,-0.005261014215648174,0.38714680075645447,-0.6427671313285828,-0.022587278857827187,0.4951793849468231,-0.7488957047462463,-0.0335712656378746,0.5702669620513916,-0.8214594125747681,-0.040477409958839417,0.27049511671066284,-0.3939376771450043,-0.07203902304172516,0.43249496817588806,-0.4074876010417938,-0.061628345400094986,0.4148244559764862,-0.3244698643684387,-0.021908780559897423,0.370610773563385,-0.277410626411438,0.008202188648283482,0.3177076280117035,-0.27582642436027527,-0.13396935164928436,0.4628506004810333,-0.3171643316745758,-0.0946955531835556,0.44777435064315796,-0.2585151493549347,-0.037919823080301285,0.4046865701675415,-0.20770151913166046,0.003905834862962365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,-0.0,0.0,0.0,-0.1255045086145401,-0.1282278299331665,-0.06337843835353851,-0.2766251266002655,-0.22386980056762695,-0.07894241064786911,-0.4066752791404724,-0.21445629000663757,-0.08903592079877853,-0.4750504195690155,-0.1784345954656601,-0.09084242582321167,-0.3159099221229553,-0.45154082775115967,-0.025337571278214455,-0.4897916316986084,-0.5849838256835938,-0.05919467285275459,-0.59383225440979,-0.669376015663147,-0.08085206896066666,-0.6695693731307983,-0.7427495121955872,-0.0895615741610527,-0.3342914879322052,-0.3848762810230255,-0.016931626945734024,-0.5265786647796631,-0.5035752654075623,-0.0479891300201416,-0.6484250426292419,-0.559935986995697,-0.06949196755886078,-0.7416402697563171,-0.6079093217849731,-0.07681029289960861,-0.3300005793571472,-0.28640812635421753,-0.019205790013074875,-0.47913500666618347,-0.21781034767627716,-0.07655313611030579,-0.4191392660140991,-0.15152643620967865,-0.10318100452423096,-0.35401496291160583,-0.14507250487804413,-0.0977727472782135,-0.31334447860717773,-0.17361406981945038,-0.026504013687372208,-0.4274924397468567,-0.11713815480470657,-0.06284730136394501,-0.39765581488609314,-0.08227983117103577,-0.07107244431972504,-0.34517908096313477,-0.0865401104092598,-0.06447946280241013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.18461665511131287,0.07019500434398651,-0.08092760294675827,0.3224612772464752,0.11350642144680023,-0.1736098676919937,0.37882864475250244,0.16430707275867462,-0.270079106092453,0.3732158839702606,0.12398666143417358,-0.3572070598602295,0.480286568403244,-0.2592616379261017,-0.1669982373714447,0.6859597563743591,-0.2955052852630615,-0.288112998008728,0.8155210614204407,-0.3157404363155365,-0.3618212044239044,0.9324308633804321,-0.3613485097885132,-0.4127674996852875,0.36546188592910767,-0.40086299180984497,-0.19969864189624786,0.4814170002937317,-0.4045098125934601,-0.34884002804756165,0.5767711997032166,-0.4393041133880615,-0.4182107448577881,0.672981321811676,-0.5163053274154663,-0.45268139243125916,0.2192804515361786,-0.450645387172699,-0.23622208833694458,0.24495123326778412,-0.08323915302753448,-0.3592689633369446,0.22194193303585052,0.04111071676015854,-0.35092639923095703,0.2112206369638443,0.02134880982339382,-0.3220602869987488,0.07510045170783997,-0.41790613532066345,-0.2848125100135803,0.08662126213312149,-0.08068975806236267,-0.3595210611820221,0.09184026718139648,0.02451525442302227,-0.34751442074775696,0.0985250473022461,-0.021028701215982437,-0.324459433555603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.12831725180149078,0.05074436217546463,-0.09070295840501785,0.2540530562400818,-0.005101418122649193,-0.13171163201332092,0.2873549461364746,-0.1416545808315277,-0.16960133612155914,0.27059999108314514,-0.28615573048591614,-0.20339561998844147,0.4086192548274994,-0.24685540795326233,-0.06449978798627853,0.5792629718780518,-0.3173898458480835,-0.1250750720500946,0.6871912479400635,-0.3750922977924347,-0.16572590172290802,0.7767322063446045,-0.4276072680950165,-0.18748992681503296,0.34987521171569824,-0.3596455156803131,-0.06512138992547989,0.49535492062568665,-0.5371561646461487,-0.13538625836372375,0.5988118648529053,-0.6450918316841125,-0.17910568416118622,0.6837164759635925,-0.7297477126121521,-0.19681259989738464,0.2600150406360626,-0.4225919842720032,-0.07617989927530289,0.3146629333496094,-0.4806186556816101,-0.18558242917060852,0.24865394830703735,-0.3438647985458374,-0.20504756271839142,0.188796266913414,-0.24665477871894836,-0.18112272024154663,0.1556997299194336,-0.45295703411102295,-0.09325849264860153,0.22009438276290894,-0.5266587734222412,-0.17538560926914215,0.1882026642560959,-0.4169214367866516,-0.16855962574481964,0.14499177038669586,-0.3224220871925354,-0.1390715092420578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,0.0,0.0,0.0,0.12193478643894196,-0.09028136730194092,-0.03730696067214012,0.21630780398845673,-0.23083016276359558,-0.057609058916568756,0.27553144097328186,-0.358144074678421,-0.08563479036092758,0.23907829821109772,-0.44215497374534607,-0.109853595495224,0.12789152562618256,-0.450047105550766,-0.012006335891783237,0.18521897494792938,-0.6397239565849304,-0.05648891627788544,0.2180793583393097,-0.7415198683738708,-0.0842331051826477,0.23794636130332947,-0.8346817493438721,-0.09802332520484924,0.06080837547779083,-0.4715973436832428,-0.031050987541675568,0.10348675400018692,-0.7236219644546509,-0.08924344927072525,0.14859095215797424,-0.8676908016204834,-0.12153136730194092,0.17801721394062042,-0.9840273857116699,-0.13331569731235504,-0.0063542574644088745,-0.45601314306259155,-0.058408670127391815,0.10149052739143372,-0.5728442072868347,-0.14575357735157013,0.1699671447277069,-0.4581744074821472,-0.16195791959762573,0.19355598092079163,-0.3562600910663605,-0.14371277391910553,-0.06814022362232208,-0.4155774414539337,-0.08850550651550293,0.025843705981969833,-0.5085368752479553,-0.144429013133049,0.08979383856058121,-0.45424678921699524,-0.1426125168800354,0.11973384767770767,-0.38854992389678955,-0.1259346753358841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,-0.0,0.0,0.0,0.033022407442331314,-0.24530354142189026,0.09070296585559845,0.11034586280584335,-0.4003443717956543,0.09851256757974625,0.21626438200473785,-0.46139177680015564,0.08187569677829742,0.30026522278785706,-0.4608336389064789,0.06024053692817688,0.1489800661802292,-0.49253278970718384,0.003471409436315298,0.27082711458206177,-0.6834415197372437,-0.031651467084884644,0.33671486377716064,-0.8024317026138306,-0.0448572002351284,0.37805548310279846,-0.8886263966560364,-0.04818896949291229,0.20174354314804077,-0.4314851760864258,-0.05995575711131096,0.36917877197265625,-0.6330060958862305,-0.11078301817178726,0.46970343589782715,-0.7598126530647278,-0.13129188120365143,0.5334477424621582,-0.8458330631256104,-0.1391684114933014,0.25486165285110474,-0.3271513283252716,-0.10804677754640579,0.4371872842311859,-0.40244796872138977,-0.12077981978654861,0.4142233729362488,-0.34571573138237,-0.07390095293521881,0.368258535861969,-0.31680017709732056,-0.03342787176370621,0.2927347421646118,-0.19892022013664246,-0.14984215795993805,0.4504527449607849,-0.27195706963539124,-0.13174408674240112,0.4176267981529236,-0.23442301154136658,-0.07319687306880951,0.3669317960739136,-0.2049015760421753,-0.02415950782597065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peace,-0.0,0.0,0.0,0.04081234708428383,-0.25201529264450073,0.12042129784822464,0.11538030952215195,-0.38783740997314453,0.13891258835792542,0.21423254907131195,-0.44579192996025085,0.12779150903224945,0.2978866994380951,-0.43749454617500305,0.11598514765501022,0.14622268080711365,-0.5091206431388855,0.03865799307823181,0.25710150599479675,-0.6828579306602478,0.011135130189359188,0.30772343277931213,-0.8019329309463501,-0.002003875793889165,0.3419645130634308,-0.8998647928237915,-0.010494271293282509,0.19512248039245605,-0.45739302039146423,-0.036466632038354874,0.3460392951965332,-0.6509988307952881,-0.09965592622756958,0.4359661340713501,-0.785362720489502,-0.1290571242570877,0.48670047521591187,-0.8735688924789429,-0.144800066947937,0.2520526051521301,-0.3585664629936218,-0.09299378842115402,0.43010053038597107,-0.4406272768974304,-0.09519565850496292,0.4069989025592804,-0.37449878454208374,-0.029588645324110985,0.35983842611312866,-0.3450106680393219,0.01927291415631771,0.29136744141578674,-0.2410432994365692,-0.14305615425109863,0.4452952444553375,-0.3270767033100128,-0.10861305147409439,0.4126272201538086,-0.27179962396621704,-0.03619987145066261,0.3651047348976135,-0.23264072835445404,0.018952958285808563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
